Subject,Point,Theta,R,V1,V2,V1:V2
S7,1,0.638652081,48.7792,u,R,u.R
S7,1,0.638652081,43.3076,o,R,o.R
S7,1,0.638652081,45.6132,e,R,e.R
S7,1,0.638652081,40.6546,e,R,e.R
S7,1,0.638652081,41.3061,e,NR,e.NR
S7,1,0.638652081,42.6076,a,R,a.R
S7,1,0.638652081,41.2796,o,NR,o.NR
S7,1,0.638652081,44.1836,u,NR,u.NR
S7,1,0.638652081,50.6328,e,NR,e.NR
S7,1,0.638652081,44.6739,u,NR,u.NR
S7,1,0.638652081,44.6481,a,NR,a.NR
S7,1,0.638652081,42.7401,i,NR,i.NR
S7,1,0.638652081,44.085,a,NR,a.NR
S7,1,0.638652081,41.8376,i,R,i.R
S7,1,0.638652081,43.6426,u,R,u.R
S7,1,0.638652081,49.7546,a,R,a.R
S7,1,0.638652081,40.5766,u,R,u.R
S7,1,0.638652081,41.3297,o,R,o.R
S7,1,0.638652081,40.6325,e,R,e.R
S7,1,0.638652081,40.464,e,R,e.R
S7,1,0.638652081,40.793,e,NR,e.NR
S7,1,0.638652081,43.7029,a,R,a.R
S7,1,0.638652081,42.2388,o,NR,o.NR
S7,1,0.638652081,39.3819,u,NR,u.NR
S7,1,0.638652081,39.8545,e,NR,e.NR
S7,1,0.638652081,43.4732,u,NR,u.NR
S7,1,0.638652081,43.0426,a,NR,a.NR
S7,1,0.638652081,43.3378,i,NR,i.NR
S7,1,0.638652081,43.6433,a,NR,a.NR
S7,1,0.638652081,42.1335,i,R,i.R
S7,1,0.638652081,41.7058,u,R,u.R
S7,1,0.638652081,40.129,a,R,a.R
S7,1,0.638652081,40.6289,u,R,u.R
S7,1,0.638652081,41.9745,o,R,o.R
S7,1,0.638652081,39.0477,e,R,e.R
S7,1,0.638652081,45.6794,e,R,e.R
S7,1,0.638652081,42.1254,e,NR,e.NR
S7,1,0.638652081,49.7715,a,R,a.R
S7,1,0.638652081,41.2502,o,NR,o.NR
S7,1,0.638652081,41.5424,u,NR,u.NR
S7,1,0.638652081,41.6764,e,NR,e.NR
S7,1,0.638652081,41.9811,u,NR,u.NR
S7,1,0.638652081,51.5706,a,NR,a.NR
S7,1,0.638652081,50.3928,i,NR,i.NR
S7,1,0.638652081,52.5062,a,NR,a.NR
S7,1,0.638652081,47.8701,i,R,i.R
S7,1,0.638652081,45.2149,u,R,u.R
S7,1,0.638652081,59.1865,a,R,a.R
S7,1,0.638652081,49.9452,u,R,u.R
S7,1,0.638652081,48.7144,o,R,o.R
S7,1,0.638652081,46.9367,e,R,e.R
S7,1,0.638652081,43.287,e,R,e.R
S7,1,0.638652081,42.6628,e,NR,e.NR
S7,1,0.638652081,43.0684,a,R,a.R
S7,1,0.638652081,43.407,o,NR,o.NR
S7,1,0.638652081,44.1843,u,NR,u.NR
S7,1,0.638652081,42.0437,e,NR,e.NR
S7,1,0.638652081,51.3196,u,NR,u.NR
S7,1,0.638652081,50.448,a,NR,a.NR
S7,1,0.638652081,44.8314,i,NR,i.NR
S7,1,0.638652081,59.0297,a,NR,a.NR
S7,1,0.638652081,48.6084,i,R,i.R
S7,1,0.638652081,45.5123,u,R,u.R
S7,1,0.638652081,49.8871,a,R,a.R
S7,1,0.638652081,42.531,u,R,u.R
S7,1,0.638652081,46.802,o,R,o.R
S7,1,0.638652081,40.4831,e,R,e.R
S7,1,0.638652081,46.0931,e,R,e.R
S7,1,0.638652081,43.2539,e,NR,e.NR
S7,1,0.638652081,55.5052,a,R,a.R
S7,1,0.638652081,47.1517,o,NR,o.NR
S7,1,0.638652081,41.8368,u,NR,u.NR
S7,1,0.638652081,41.312,e,NR,e.NR
S7,1,0.638652081,42.8159,u,NR,u.NR
S7,1,0.638652081,57.3168,a,NR,a.NR
S7,1,0.638652081,57.3425,i,NR,i.NR
S7,1,0.638652081,59.2079,a,NR,a.NR
S7,1,0.638652081,61.0379,i,R,i.R
S7,1,0.638652081,61.5605,u,R,u.R
S7,1,0.638652081,63.5525,a,R,a.R
S7,1,0.638652081,59.5664,u,R,u.R
S7,1,0.638652081,55.0952,o,R,o.R
S7,1,0.638652081,57.4699,e,R,e.R
S7,1,0.638652081,57.9933,e,R,e.R
S7,1,0.638652081,55.6664,e,NR,e.NR
S7,1,0.638652081,50.5798,a,R,a.R
S7,1,0.638652081,57.3735,o,NR,o.NR
S7,1,0.638652081,51.154,u,NR,u.NR
S7,1,0.638652081,56.3466,e,NR,e.NR
S7,1,0.638652081,59.0297,u,NR,u.NR
S7,1,0.638652081,60.4954,a,NR,a.NR
S8,1,0.667454249,69.3414,i,NR,i.NR
S8,1,0.667454249,63.0792,a,NR,a.NR
S8,1,0.667454249,52.6122,i,R,i.R
S8,1,0.667454249,52.0034,u,R,u.R
S8,1,0.667454249,55.0481,a,R,a.R
S8,1,0.667454249,42.9521,u,R,u.R
S8,1,0.667454249,55.4691,o,R,o.R
S8,1,0.667454249,52.6976,e,R,e.R
S8,1,0.667454249,51.7833,e,R,e.R
S8,1,0.667454249,52.6387,e,NR,e.NR
S8,1,0.667454249,59.598,a,R,a.R
S8,1,0.667454249,45.4416,o,NR,o.NR
S8,1,0.667454249,45.3209,u,NR,u.NR
S8,1,0.667454249,51.2379,e,NR,e.NR
S8,1,0.667454249,43.5395,u,NR,u.NR
S8,1,0.667454249,51.0862,a,NR,a.NR
S8,1,0.667454249,52.7447,i,NR,i.NR
S8,1,0.667454249,53.0252,a,NR,a.NR
S8,1,0.667454249,43.4122,i,R,i.R
S8,1,0.667454249,41.9259,u,R,u.R
S8,1,0.667454249,45.2664,a,R,a.R
S8,1,0.667454249,41.8921,u,R,u.R
S8,1,0.667454249,54.8883,o,R,o.R
S8,1,0.667454249,44.4972,e,R,e.R
S8,1,0.667454249,50.6696,e,R,e.R
S8,1,0.667454249,51.0958,e,NR,e.NR
S8,1,0.667454249,56.471,a,R,a.R
S8,1,0.667454249,58.4445,o,NR,o.NR
S8,1,0.667454249,42.2351,u,NR,u.NR
S8,1,0.667454249,64.561,e,NR,e.NR
S8,1,0.667454249,41.8619,u,NR,u.NR
S8,1,0.667454249,42.8277,a,NR,a.NR
S8,1,0.667454249,52.2456,i,NR,i.NR
S8,1,0.667454249,50.0807,a,NR,a.NR
S8,1,0.667454249,47.4358,i,R,i.R
S8,1,0.667454249,44.7769,u,R,u.R
S8,1,0.667454249,43.8303,a,R,a.R
S8,1,0.667454249,43.6293,u,R,u.R
S8,1,0.667454249,49.8761,o,R,o.R
S8,1,0.667454249,49.014,e,R,e.R
S8,1,0.667454249,46.0217,e,R,e.R
S8,1,0.667454249,45.421,e,NR,e.NR
S8,1,0.667454249,46.6143,a,R,a.R
S8,1,0.667454249,43.8641,o,NR,o.NR
S8,1,0.667454249,47.0177,u,NR,u.NR
S8,1,0.667454249,44.1652,e,NR,e.NR
S8,1,0.667454249,48.5069,u,NR,u.NR
S8,1,0.667454249,45.8436,a,NR,a.NR
S8,1,0.667454249,61.1027,i,NR,i.NR
S8,1,0.667454249,46.5907,a,NR,a.NR
S8,1,0.667454249,45.4115,i,R,i.R
S8,1,0.667454249,61.791,u,R,u.R
S8,1,0.667454249,43.0404,a,R,a.R
S8,1,0.667454249,51.4727,u,R,u.R
S8,1,0.667454249,43.1626,o,R,o.R
S8,1,0.667454249,42.5811,e,R,e.R
S8,1,0.667454249,55.1798,e,R,e.R
S8,1,0.667454249,43.5424,e,NR,e.NR
S8,1,0.667454249,43.0831,a,R,a.R
S8,1,0.667454249,46.8086,o,NR,o.NR
S8,1,0.667454249,46.763,u,NR,u.NR
S8,1,0.667454249,45.2635,e,NR,e.NR
S8,1,0.667454249,50.0961,u,NR,u.NR
S8,1,0.667454249,43.4703,a,NR,a.NR
S8,1,0.667454249,56.6064,i,NR,i.NR
S8,1,0.667454249,44.7107,a,NR,a.NR
S8,1,0.667454249,48.2014,i,R,i.R
S8,1,0.667454249,48.2021,u,R,u.R
S8,1,0.667454249,57.679,a,R,a.R
S8,1,0.667454249,56.0632,u,R,u.R
S8,1,0.667454249,45.3923,o,R,o.R
S8,1,0.667454249,42.8549,e,R,e.R
S8,1,0.667454249,48.3096,e,R,e.R
S8,1,0.667454249,43.1302,e,NR,e.NR
S8,1,0.667454249,44.4273,a,R,a.R
S8,1,0.667454249,47.558,o,NR,o.NR
S8,1,0.667454249,45.3842,u,NR,u.NR
S8,1,0.667454249,45.1678,e,NR,e.NR
S8,1,0.667454249,49.3586,u,NR,u.NR
S8,1,0.667454249,43.3871,a,NR,a.NR
S8,1,0.667454249,55.7326,i,NR,i.NR
S8,1,0.667454249,45.5263,a,NR,a.NR
S8,1,0.667454249,43.513,i,R,i.R
S8,1,0.667454249,61.1343,u,R,u.R
S8,1,0.667454249,42.5568,a,R,a.R
S8,1,0.667454249,46.8911,u,R,u.R
S8,1,0.667454249,42.2263,o,R,o.R
S8,1,0.667454249,43.4887,e,R,e.R
S8,1,0.667454249,55.129,e,R,e.R
S8,1,0.667454249,44.6481,e,NR,e.NR
S8,1,0.667454249,43.5896,a,R,a.R
S8,1,0.667454249,43.485,o,NR,o.NR
S8,1,0.667454249,56.9634,u,NR,u.NR
S8,1,0.667454249,44.1387,e,NR,e.NR
S8,1,0.667454249,50.9412,u,NR,u.NR
S8,1,0.667454249,42.5126,a,NR,a.NR
S9,1,0.638652081,44.37,e,R,e.R
S9,1,0.638652081,42.557,a,NR,a.NR
S9,1,0.638652081,49.223,u,NR,u.NR
S9,1,0.638652081,44.316,a,R,a.R
S9,1,0.638652081,46.824,e,NR,e.NR
S9,1,0.638652081,43.896,u,R,u.R
S9,1,0.638652081,46.514,i,R,i.R
S9,1,0.638652081,54.599,i,NR,i.NR
S9,1,0.638652081,52.693,o,R,o.R
S9,1,0.638652081,44.088,u,R,u.R
S9,1,0.638652081,49.33,e,NR,e.NR
S9,1,0.638652081,49.286,u,NR,u.NR
S9,1,0.638652081,51.697,e,R,e.R
S9,1,0.638652081,47.202,a,NR,a.NR
S9,1,0.638652081,43.106,a,R,a.R
S9,1,0.638652081,43.523,o,NR,o.NR
S9,1,0.638652081,51.928,e,R,e.R
S9,1,0.638652081,42.157,a,NR,a.NR
S9,1,0.638652081,46.618,u,NR,u.NR
S9,1,0.638652081,43.925,a,R,a.R
S9,1,0.638652081,42.7,e,NR,e.NR
S9,1,0.638652081,49.828,u,R,u.R
S9,1,0.638652081,46.731,i,R,i.R
S9,1,0.638652081,39.287,i,NR,i.NR
S9,1,0.638652081,42.326,o,R,o.R
S9,1,0.638652081,50.982,u,R,u.R
S9,1,0.638652081,46.805,e,NR,e.NR
S9,1,0.638652081,41.311,u,NR,u.NR
S9,1,0.638652081,47.674,e,R,e.R
S9,1,0.638652081,45.583,a,NR,a.NR
S9,1,0.638652081,48.313,a,R,a.R
S9,1,0.638652081,46.411,o,NR,o.NR
S9,1,0.638652081,38.851,e,R,e.R
S9,1,0.638652081,44.032,a,NR,a.NR
S9,1,0.638652081,41.882,u,NR,u.NR
S9,1,0.638652081,44.669,a,R,a.R
S9,1,0.638652081,41.361,e,NR,e.NR
S9,1,0.638652081,39.162,u,R,u.R
S9,1,0.638652081,45.109,i,R,i.R
S9,1,0.638652081,52.124,i,NR,i.NR
S9,1,0.638652081,44,o,R,o.R
S9,1,0.638652081,44.677,u,R,u.R
S9,1,0.638652081,45.68,e,NR,e.NR
S9,1,0.638652081,52.261,u,NR,u.NR
S9,1,0.638652081,41.788,e,R,e.R
S9,1,0.638652081,43.49,a,NR,a.NR
S9,1,0.638652081,47.831,a,R,a.R
S9,1,0.638652081,45.703,o,NR,o.NR
S9,1,0.638652081,53.283,e,R,e.R
S9,1,0.638652081,38.965,a,NR,a.NR
S9,1,0.638652081,39.733,u,NR,u.NR
S9,1,0.638652081,42.657,a,R,a.R
S9,1,0.638652081,41.613,e,NR,e.NR
S9,1,0.638652081,40.717,u,R,u.R
S9,1,0.638652081,50.427,i,R,i.R
S9,1,0.638652081,52.423,i,NR,i.NR
S9,1,0.638652081,43.47,o,R,o.R
S9,1,0.638652081,48.988,u,R,u.R
S9,1,0.638652081,42.641,e,NR,e.NR
S9,1,0.638652081,42.246,u,NR,u.NR
S9,1,0.638652081,44.237,e,R,e.R
S9,1,0.638652081,42.457,a,NR,a.NR
S9,1,0.638652081,41.191,o,NR,o.NR
S9,1,0.638652081,40.245,a,R,a.R
S9,1,0.638652081,43.232,e,R,e.R
S9,1,0.638652081,42.235,a,NR,a.NR
S9,1,0.638652081,43.986,u,NR,u.NR
S9,1,0.638652081,44.695,a,R,a.R
S9,1,0.638652081,45.252,e,NR,e.NR
S9,1,0.638652081,43.982,u,R,u.R
S9,1,0.638652081,44.959,i,R,i.R
S9,1,0.638652081,43.651,i,NR,i.NR
S9,1,0.638652081,45.592,o,R,o.R
S9,1,0.638652081,41.879,u,R,u.R
S9,1,0.638652081,47.758,e,NR,e.NR
S9,1,0.638652081,49.565,u,NR,u.NR
S9,1,0.638652081,45.531,e,R,e.R
S9,1,0.638652081,43.745,a,NR,a.NR
S9,1,0.638652081,39.025,a,R,a.R
S9,1,0.638652081,40.151,o,NR,o.NR
S9,1,0.638652081,39.247,e,R,e.R
S9,1,0.638652081,41.908,a,NR,a.NR
S9,1,0.638652081,41.924,u,NR,u.NR
S9,1,0.638652081,46.72,a,R,a.R
S9,1,0.638652081,45.285,e,NR,e.NR
S9,1,0.638652081,44.062,u,R,u.R
S9,1,0.638652081,41.691,i,R,i.R
S9,1,0.638652081,48.766,i,NR,i.NR
S9,1,0.638652081,39.322,o,R,o.R
S9,1,0.638652081,41.805,u,R,u.R
S9,1,0.638652081,43.998,e,NR,e.NR
S9,1,0.638652081,46.983,u,NR,u.NR
S9,1,0.638652081,42.656,e,R,e.R
S9,1,0.638652081,43.82,a,NR,a.NR
S9,1,0.638652081,44.678,a,R,a.R
S9,1,0.638652081,45.339,o,NR,o.NR
S10,1,0.638652081,58.2863,i,NR,i.NR
S10,1,0.638652081,58.2863,i,NR,i.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,58.2892,i,R,i.R
S10,1,0.638652081,58.2892,i,R,i.R
S10,1,0.638652081,58.2863,u,R,u.R
S10,1,0.638652081,59.5156,a,R,a.R
S10,1,0.638652081,59.5156,a,R,a.R
S10,1,0.638652081,58.2863,u,R,u.R
S10,1,0.638652081,58.2863,u,R,u.R
S10,1,0.638652081,60.9186,o,R,o.R
S10,1,0.638652081,60.9186,o,R,o.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,64.1716,e,NR,e.NR
S10,1,0.638652081,64.1716,e,NR,e.NR
S10,1,0.638652081,65.9839,a,R,a.R
S10,1,0.638652081,65.9839,a,R,a.R
S10,1,0.638652081,58.2863,o,NR,o.NR
S10,1,0.638652081,58.2863,o,NR,o.NR
S10,1,0.638652081,60.9142,u,NR,u.NR
S10,1,0.638652081,60.9142,u,NR,u.NR
S10,1,0.638652081,64.483,e,NR,e.NR
S10,1,0.638652081,64.483,e,NR,e.NR
S10,1,0.638652081,58.2863,u,NR,u.NR
S10,1,0.638652081,58.2863,u,NR,u.NR
S10,1,0.638652081,62.7847,a,NR,a.NR
S10,1,0.638652081,62.7847,a,NR,a.NR
S10,1,0.638652081,58.2863,i,NR,i.NR
S10,1,0.638652081,58.2863,i,NR,i.NR
S10,1,0.638652081,58.2907,a,NR,a.NR
S10,1,0.638652081,58.2907,a,NR,a.NR
S10,1,0.638652081,58.4931,i,R,i.R
S10,1,0.638652081,58.4931,i,R,i.R
S10,1,0.638652081,60.8045,u,R,u.R
S10,1,0.638652081,60.8045,u,R,u.R
S10,1,0.638652081,66.0318,a,R,a.R
S10,1,0.638652081,66.0318,a,R,a.R
S10,1,0.638652081,60.8509,u,R,u.R
S10,1,0.638652081,60.8509,u,R,u.R
S10,1,0.638652081,64.3298,o,R,o.R
S10,1,0.638652081,64.3298,o,R,o.R
S10,1,0.638652081,64.4535,e,R,e.R
S10,1,0.638652081,64.4535,e,R,e.R
S10,1,0.638652081,65.4576,e,R,e.R
S10,1,0.638652081,65.4576,e,R,e.R
S10,1,0.638652081,65.3928,e,NR,e.NR
S10,1,0.638652081,65.3928,e,NR,e.NR
S10,1,0.638652081,66.0987,a,R,a.R
S10,1,0.638652081,66.0987,a,R,a.R
S10,1,0.638652081,65.6239,o,NR,o.NR
S10,1,0.638652081,65.6239,o,NR,o.NR
S10,1,0.638652081,64.2076,u,NR,u.NR
S10,1,0.638652081,64.2076,u,NR,u.NR
S10,1,0.638652081,67.6954,e,NR,e.NR
S10,1,0.638652081,67.6954,e,NR,e.NR
S10,1,0.638652081,59.5384,u,NR,u.NR
S10,1,0.638652081,59.5384,u,NR,u.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,62.8024,i,NR,i.NR
S10,1,0.638652081,62.8024,i,NR,i.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,59.1843,i,R,i.R
S10,1,0.638652081,59.1843,i,R,i.R
S10,1,0.638652081,63.2639,u,R,u.R
S10,1,0.638652081,63.2639,u,R,u.R
S10,1,0.638652081,71.3576,a,R,a.R
S10,1,0.638652081,71.3576,a,R,a.R
S10,1,0.638652081,62.4468,u,R,u.R
S10,1,0.638652081,62.4468,u,R,u.R
S10,1,0.638652081,63.169,o,R,o.R
S10,1,0.638652081,63.169,o,R,o.R
S10,1,0.638652081,59.6923,e,R,e.R
S10,1,0.638652081,59.6923,e,R,e.R
S10,1,0.638652081,71.2465,e,R,e.R
S10,1,0.638652081,71.2465,e,R,e.R
S10,1,0.638652081,60.3297,e,NR,e.NR
S10,1,0.638652081,60.3297,e,NR,e.NR
S10,1,0.638652081,64.8606,a,R,a.R
S10,1,0.638652081,64.8606,a,R,a.R
S10,1,0.638652081,58.2863,o,NR,o.NR
S10,1,0.638652081,58.2863,o,NR,o.NR
S10,1,0.638652081,62.1708,u,NR,u.NR
S10,1,0.638652081,62.1708,u,NR,u.NR
S10,1,0.638652081,61.6238,e,NR,e.NR
S10,1,0.638652081,61.6238,e,NR,e.NR
S10,1,0.638652081,71.7559,u,NR,u.NR
S10,1,0.638652081,71.7559,u,NR,u.NR
S10,1,0.638652081,64.3968,a,NR,a.NR
S10,1,0.638652081,64.3968,a,NR,a.NR
S10,1,0.638652081,58.6933,i,NR,i.NR
S10,1,0.638652081,58.6933,i,NR,i.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,66.8378,i,R,i.R
S10,1,0.638652081,66.8378,i,R,i.R
S10,1,0.638652081,61.5627,u,R,u.R
S10,1,0.638652081,61.5627,u,R,u.R
S10,1,0.638652081,62.3416,a,R,a.R
S10,1,0.638652081,62.3416,a,R,a.R
S10,1,0.638652081,61.5201,u,R,u.R
S10,1,0.638652081,61.5201,u,R,u.R
S10,1,0.638652081,62.2613,o,R,o.R
S10,1,0.638652081,62.2613,o,R,o.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,61.8108,e,R,e.R
S10,1,0.638652081,61.8108,e,R,e.R
S10,1,0.638652081,67.6343,e,NR,e.NR
S10,1,0.638652081,67.6343,e,NR,e.NR
S10,1,0.638652081,64.7627,a,R,a.R
S10,1,0.638652081,64.7627,a,R,a.R
S10,1,0.638652081,59.0702,o,NR,o.NR
S10,1,0.638652081,59.0702,o,NR,o.NR
S10,1,0.638652081,58.4651,u,NR,u.NR
S10,1,0.638652081,58.4651,u,NR,u.NR
S10,1,0.638652081,64.4888,e,NR,e.NR
S10,1,0.638652081,64.4888,e,NR,e.NR
S10,1,0.638652081,59.7077,u,NR,u.NR
S10,1,0.638652081,59.7077,u,NR,u.NR
S10,1,0.638652081,59.9617,a,NR,a.NR
S10,1,0.638652081,59.9617,a,NR,a.NR
S10,1,0.638652081,58.2929,i,NR,i.NR
S10,1,0.638652081,58.2929,i,NR,i.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,58.2929,i,R,i.R
S10,1,0.638652081,58.2929,i,R,i.R
S10,1,0.638652081,59.0069,u,R,u.R
S10,1,0.638652081,59.0069,u,R,u.R
S10,1,0.638652081,67.7425,a,R,a.R
S10,1,0.638652081,67.7425,a,R,a.R
S10,1,0.638652081,58.2863,u,R,u.R
S10,1,0.638652081,58.2863,u,R,u.R
S10,1,0.638652081,58.2863,o,R,o.R
S10,1,0.638652081,58.2863,o,R,o.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,61.0695,e,NR,e.NR
S10,1,0.638652081,61.0695,e,NR,e.NR
S10,1,0.638652081,58.2863,a,R,a.R
S10,1,0.638652081,58.2863,a,R,a.R
S10,1,0.638652081,58.2863,o,NR,o.NR
S10,1,0.638652081,58.2863,o,NR,o.NR
S10,1,0.638652081,58.2863,u,NR,u.NR
S10,1,0.638652081,58.2863,u,NR,u.NR
S10,1,0.638652081,63.7063,e,NR,e.NR
S10,1,0.638652081,63.7063,e,NR,e.NR
S10,1,0.638652081,58.2936,u,NR,u.NR
S10,1,0.638652081,58.2936,u,NR,u.NR
S10,1,0.638652081,61.1233,a,NR,a.NR
S10,1,0.638652081,61.1233,a,NR,a.NR
S10,1,0.638652081,61.7563,i,NR,i.NR
S10,1,0.638652081,61.7563,i,NR,i.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,58.4813,i,R,i.R
S10,1,0.638652081,58.4813,i,R,i.R
S10,1,0.638652081,59.7541,u,R,u.R
S10,1,0.638652081,59.7541,u,R,u.R
S10,1,0.638652081,64.0405,a,R,a.R
S10,1,0.638652081,64.0405,a,R,a.R
S10,1,0.638652081,58.6978,u,R,u.R
S10,1,0.638652081,58.6978,u,R,u.R
S10,1,0.638652081,58.8016,o,R,o.R
S10,1,0.638652081,58.8016,o,R,o.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,58.2863,e,R,e.R
S10,1,0.638652081,64.7855,e,NR,e.NR
S10,1,0.638652081,64.7855,e,NR,e.NR
S10,1,0.638652081,59.4111,a,R,a.R
S10,1,0.638652081,59.4111,a,R,a.R
S10,1,0.638652081,58.2863,o,NR,o.NR
S10,1,0.638652081,58.2863,o,NR,o.NR
S10,1,0.638652081,59.0805,u,NR,u.NR
S10,1,0.638652081,59.0805,u,NR,u.NR
S10,1,0.638652081,62.2076,e,NR,e.NR
S10,1,0.638652081,62.2076,e,NR,e.NR
S10,1,0.638652081,58.2863,u,NR,u.NR
S10,1,0.638652081,58.2863,u,NR,u.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S10,1,0.638652081,58.2863,a,NR,a.NR
S1,2,0.705480629,67.0793,i,NR,i.NR
S1,2,0.705480629,56.5846,a,NR,a.NR
S1,2,0.705480629,55.3468,i,R,i.R
S1,2,0.705480629,58.3256,u,R,u.R
S1,2,0.705480629,59.085,a,R,a.R
S1,2,0.705480629,52.2429,u,R,u.R
S1,2,0.705480629,57.5322,o,R,o.R
S1,2,0.705480629,56.6044,e,R,e.R
S1,2,0.705480629,54.0425,e,R,e.R
S1,2,0.705480629,50.5959,e,NR,e.NR
S1,2,0.705480629,58.7067,a,R,a.R
S1,2,0.705480629,60.0657,o,NR,o.NR
S1,2,0.705480629,52.5042,u,NR,u.NR
S1,2,0.705480629,59.4396,e,NR,e.NR
S1,2,0.705480629,62.2092,u,NR,u.NR
S1,2,0.705480629,62.7458,a,NR,a.NR
S1,2,0.705480629,58.8935,i,NR,i.NR
S1,2,0.705480629,58.3977,a,NR,a.NR
S1,2,0.705480629,62.9044,i,R,i.R
S1,2,0.705480629,59.0145,u,R,u.R
S1,2,0.705480629,58.1609,a,R,a.R
S1,2,0.705480629,60.4465,u,R,u.R
S1,2,0.705480629,66.9788,o,R,o.R
S1,2,0.705480629,58.9836,e,R,e.R
S1,2,0.705480629,54.9915,e,R,e.R
S1,2,0.705480629,60.5414,e,NR,e.NR
S1,2,0.705480629,56.2037,a,R,a.R
S1,2,0.705480629,56.4004,o,NR,o.NR
S1,2,0.705480629,58.7482,u,NR,u.NR
S1,2,0.705480629,58.786,e,NR,e.NR
S1,2,0.705480629,62.7862,u,NR,u.NR
S1,2,0.705480629,59.5664,a,NR,a.NR
S1,2,0.705480629,64.3557,i,NR,i.NR
S1,2,0.705480629,59.5702,a,NR,a.NR
S1,2,0.705480629,58.9571,i,R,i.R
S1,2,0.705480629,52.5956,u,R,u.R
S1,2,0.705480629,52.0047,a,R,a.R
S1,2,0.705480629,54.2408,u,R,u.R
S1,2,0.705480629,64.7431,o,R,o.R
S1,2,0.705480629,60.1712,e,R,e.R
S1,2,0.705480629,58.1171,e,R,e.R
S1,2,0.705480629,63.8591,e,NR,e.NR
S1,2,0.705480629,57.7018,a,R,a.R
S1,2,0.705480629,52.5327,o,NR,o.NR
S1,2,0.705480629,51.8168,u,NR,u.NR
S1,2,0.705480629,59.7372,e,NR,e.NR
S1,2,0.705480629,52.7589,u,NR,u.NR
S1,2,0.705480629,59.643,a,NR,a.NR
S1,2,0.705480629,57.4739,i,NR,i.NR
S1,2,0.705480629,60.7582,a,NR,a.NR
S1,2,0.705480629,65.1936,i,R,i.R
S1,2,0.705480629,56.4168,u,R,u.R
S1,2,0.705480629,59.5168,a,R,a.R
S1,2,0.705480629,65.5417,u,R,u.R
S1,2,0.705480629,52.0628,o,R,o.R
S1,2,0.705480629,59.0048,e,R,e.R
S1,2,0.705480629,52.0754,e,R,e.R
S1,2,0.705480629,58.8277,e,NR,e.NR
S1,2,0.705480629,60.852,a,R,a.R
S1,2,0.705480629,62.6859,o,NR,o.NR
S1,2,0.705480629,53.2483,u,NR,u.NR
S1,2,0.705480629,58.7937,e,NR,e.NR
S1,2,0.705480629,58.0038,u,NR,u.NR
S1,2,0.705480629,57.0118,a,NR,a.NR
S1,2,0.705480629,54.3899,i,NR,i.NR
S1,2,0.705480629,61.6322,a,NR,a.NR
S1,2,0.705480629,57.6232,i,R,i.R
S1,2,0.705480629,52.0274,u,R,u.R
S1,2,0.705480629,52.3237,a,R,a.R
S1,2,0.705480629,62.1111,u,R,u.R
S1,2,0.705480629,53.8084,o,R,o.R
S1,2,0.705480629,52.8129,e,R,e.R
S1,2,0.705480629,52.1768,e,R,e.R
S1,2,0.705480629,58.4683,e,NR,e.NR
S1,2,0.705480629,65.132,a,R,a.R
S1,2,0.705480629,60.7556,o,NR,o.NR
S1,2,0.705480629,56.8138,u,NR,u.NR
S1,2,0.705480629,58.1105,e,NR,e.NR
S1,2,0.705480629,59.3834,u,NR,u.NR
S1,2,0.705480629,51.5309,a,NR,a.NR
S1,2,0.705480629,60.6396,i,NR,i.NR
S1,2,0.705480629,56.0907,a,NR,a.NR
S1,2,0.705480629,60.0325,i,R,i.R
S1,2,0.705480629,53.6503,u,R,u.R
S1,2,0.705480629,58.3553,a,R,a.R
S1,2,0.705480629,54.2964,u,R,u.R
S1,2,0.705480629,58.6029,o,R,o.R
S1,2,0.705480629,55.6306,e,R,e.R
S1,2,0.705480629,57.7161,e,R,e.R
S1,2,0.705480629,59.0322,e,NR,e.NR
